Geo_Code,Year,Gender,Age,Population_Estimate,Measure_Type
N92000002,1979,Females,88,856,Count
N92000002,1979,Females,89,656,Count
N92000002,1979,Females,90,2443,Count
N92000002,1979,Males,0,13551,Count
N92000002,1979,Males,1,13012,Count
N92000002,1979,Males,2,12963,Count
N92000002,1979,Males,3,13085,Count
N92000002,1979,Males,4,13410,Count
N92000002,1979,Males,5,14010,Count
N92000002,1979,Males,6,14496,Count
N92000002,1979,Males,7,14929,Count
N92000002,1979,Males,8,14778,Count
N92000002,1979,Males,9,14911,Count
N92000002,1979,Males,10,15116,Count
N92000002,1979,Males,11,15458,Count
N92000002,1979,Males,12,15506,Count
N92000002,1979,Males,13,16113,Count
N92000002,1979,Males,14,16438,Count
N92000002,1979,Males,15,16022,Count
N92000002,1979,Males,16,15450,Count
N92000002,1979,Males,17,14945,Count
N92000002,1979,Males,18,13763,Count
N92000002,1979,Males,19,13137,Count
N92000002,1979,Males,20,13447,Count
N92000002,1979,Males,21,12980,Count
N92000002,1979,Males,22,12468,Count
N92000002,1979,Males,23,12231,Count
N92000002,1979,Males,24,11775,Count
N92000002,1979,Males,25,10979,Count
N92000002,1979,Males,26,10857,Count
N92000002,1979,Males,27,10559,Count
N92000002,1979,Males,28,10518,Count
N92000002,1979,Males,29,10451,Count
N92000002,1979,Males,30,10232,Count
N92000002,1979,Males,31,10253,Count
N92000002,1979,Males,32,10486,Count
N92000002,1979,Males,33,9710,Count
N92000002,1979,Males,34,9416,Count
N92000002,1979,Males,35,9470,Count
N92000002,1979,Males,36,9462,Count
N92000002,1979,Males,37,8668,Count
N92000002,1979,Males,38,8471,Count
N92000002,1979,Males,39,8457,Count
N92000002,1979,Males,40,8342,Count
N92000002,1979,Males,41,8168,Count
N92000002,1979,Males,42,8225,Count
N92000002,1979,Males,43,7884,Count
N92000002,1979,Males,44,7552,Count
N92000002,1979,Males,45,7414,Count
N92000002,1979,Males,46,7385,Count
N92000002,1979,Males,47,7389,Count
N92000002,1979,Males,48,7631,Count
N92000002,1979,Males,49,7537,Count
N92000002,1979,Males,50,7455,Count
N92000002,1979,Males,51,7307,Count
N92000002,1979,Males,52,7570,Count
N92000002,1979,Males,53,7266,Count
N92000002,1979,Males,54,7143,Count
N92000002,1979,Males,55,7133,Count
N92000002,1979,Males,56,7109,Count
N92000002,1979,Males,57,7293,Count
N92000002,1979,Males,58,7391,Count
N92000002,1979,Males,59,7298,Count
N92000002,1979,Males,60,6928,Count
N92000002,1979,Males,61,6164,Count
N92000002,1979,Males,62,6230,Count
N92000002,1979,Males,63,6264,Count
N92000002,1979,Males,64,6432,Count
N92000002,1979,Males,65,5877,Count
N92000002,1979,Males,66,5798,Count
N92000002,1979,Males,67,5560,Count
N92000002,1979,Males,68,5473,Count
N92000002,1979,Males,69,5119,Count
N92000002,1979,Males,70,4837,Count
N92000002,1979,Males,71,4463,Count
N92000002,1979,Males,72,4158,Count
N92000002,1979,Males,73,3695,Count
N92000002,1979,Males,74,3363,Count
N92000002,1979,Males,75,3066,Count
N92000002,1979,Males,76,2694,Count
N92000002,1979,Males,77,2379,Count
N92000002,1979,Males,78,2317,Count
N92000002,1979,Males,79,2028,Count
N92000002,1979,Males,80,1763,Count
N92000002,1979,Males,81,1525,Count
N92000002,1979,Males,82,1277,Count
N92000002,1979,Males,83,1142,Count
N92000002,1979,Males,84,948,Count
N92000002,1979,Males,85,744,Count
N92000002,1979,Males,86,588,Count
N92000002,1979,Males,87,477,Count
N92000002,1979,Males,88,406,Count
N92000002,1979,Males,89,309,Count
N92000002,1979,Males,90,666,Count
N92000002,1980,All Persons,0,27707,Count
N92000002,1980,All Persons,1,26646,Count
N92000002,1980,All Persons,2,25598,Count
N92000002,1980,All Persons,3,25430,Count
N92000002,1980,All Persons,4,25230,Count
N92000002,1980,All Persons,5,25739,Count
N92000002,1980,All Persons,6,26848,Count
N92000002,1980,All Persons,7,27679,Count
N92000002,1980,All Persons,8,28420,Count
N92000002,1980,All Persons,9,28886,Count
N92000002,1980,All Persons,10,29131,Count
N92000002,1980,All Persons,11,29567,Count
N92000002,1980,All Persons,12,30135,Count
N92000002,1980,All Persons,13,30226,Count
N92000002,1980,All Persons,14,31155,Count
N92000002,1980,All Persons,15,31615,Count
N92000002,1980,All Persons,16,30989,Count
N92000002,1980,All Persons,17,30135,Count
N92000002,1980,All Persons,18,28386,Count
N92000002,1980,All Persons,19,27187,Count
N92000002,1980,All Persons,20,27003,Count
N92000002,1980,All Persons,21,25526,Count
N92000002,1980,All Persons,22,24705,Count
N92000002,1980,All Persons,23,23643,Count
N92000002,1980,All Persons,24,22303,Count
N92000002,1980,All Persons,25,20722,Count
N92000002,1980,All Persons,26,20326,Count
N92000002,1980,All Persons,27,20163,Count
N92000002,1980,All Persons,28,19620,Count
N92000002,1980,All Persons,29,19613,Count
N92000002,1980,All Persons,30,19655,Count
N92000002,1980,All Persons,31,19673,Count
N92000002,1980,All Persons,32,19858,Count
N92000002,1980,All Persons,33,20221,Count
N92000002,1980,All Persons,34,18879,Count
N92000002,1980,All Persons,35,18516,Count
N92000002,1980,All Persons,36,18822,Count
N92000002,1980,All Persons,37,18827,Count
N92000002,1980,All Persons,38,17108,Count
N92000002,1980,All Persons,39,16515,Count
N92000002,1980,All Persons,40,16428,Count
N92000002,1980,All Persons,41,16522,Count
N92000002,1980,All Persons,42,16053,Count
N92000002,1980,All Persons,43,16255,Count
N92000002,1980,All Persons,44,15931,Count
N92000002,1980,All Persons,45,15276,Count
N92000002,1980,All Persons,46,15060,Count
N92000002,1980,All Persons,47,15241,Count
N92000002,1980,All Persons,48,15112,Count
N92000002,1980,All Persons,49,15542,Count
N92000002,1980,All Persons,50,15380,Count
N92000002,1980,All Persons,51,15157,Count
N92000002,1980,All Persons,52,14928,Count
N92000002,1980,All Persons,53,15365,Count
N92000002,1980,All Persons,54,15008,Count
N92000002,1980,All Persons,55,14703,Count
N92000002,1980,All Persons,56,14848,Count
N92000002,1980,All Persons,57,14801,Count
N92000002,1980,All Persons,58,15130,Count
N92000002,1980,All Persons,59,15406,Count
N92000002,1980,All Persons,60,15149,Count
N92000002,1980,All Persons,61,13627,Count
N92000002,1980,All Persons,62,12222,Count
N92000002,1980,All Persons,63,12302,Count
N92000002,1980,All Persons,64,12532,Count
N92000002,1980,All Persons,65,13157,Count
N92000002,1980,All Persons,66,12833,Count
N92000002,1980,All Persons,67,12742,Count
N92000002,1980,All Persons,68,12244,Count
N92000002,1980,All Persons,69,12286,Count
N92000002,1980,All Persons,70,11493,Count
N92000002,1980,All Persons,71,10855,Count
N92000002,1980,All Persons,72,10157,Count
N92000002,1980,All Persons,73,9643,Count
N92000002,1980,All Persons,74,8912,Count
N92000002,1980,All Persons,75,8217,Count
N92000002,1980,All Persons,76,7503,Count
N92000002,1980,All Persons,77,6725,Count
N92000002,1980,All Persons,78,6147,Count
N92000002,1980,All Persons,79,5901,Count
N92000002,1980,All Persons,80,5148,Count
N92000002,1980,All Persons,81,4414,Count
N92000002,1980,All Persons,82,3736,Count
N92000002,1980,All Persons,83,3379,Count
N92000002,1980,All Persons,84,3031,Count
N92000002,1980,All Persons,85,2540,Count
N92000002,1980,All Persons,86,2052,Count
N92000002,1980,All Persons,87,1676,Count
N92000002,1980,All Persons,88,1353,Count
N92000002,1980,All Persons,89,1011,Count
N92000002,1980,All Persons,90,3233,Count
N92000002,1980,Females,0,13581,Count
N92000002,1980,Females,1,13165,Count
N92000002,1980,Females,2,12626,Count
N92000002,1980,Females,3,12502,Count
N92000002,1980,Females,4,12180,Count
N92000002,1980,Females,5,12382,Count
N92000002,1980,Females,6,12887,Count
N92000002,1980,Females,7,13235,Count
N92000002,1980,Females,8,13538,Count
N92000002,1980,Females,9,14159,Count
N92000002,1980,Females,10,14226,Count
N92000002,1980,Females,11,14455,Count
N92000002,1980,Females,12,14682,Count
N92000002,1980,Females,13,14726,Count
N92000002,1980,Females,14,15054,Count
N92000002,1980,Females,15,15344,Count
N92000002,1980,Females,16,15134,Count
N92000002,1980,Females,17,14517,Count
N92000002,1980,Females,18,14176,Count
N92000002,1980,Females,19,13568,Count
N92000002,1980,Females,20,13032,Count
N92000002,1980,Females,21,12351,Count
N92000002,1980,Females,22,11983,Count
N92000002,1980,Females,23,11435,Count
N92000002,1980,Females,24,10331,Count
N92000002,1980,Females,25,9724,Count
N92000002,1980,Females,26,9536,Count
N92000002,1980,Females,27,9490,Count
N92000002,1980,Females,28,9247,Count
N92000002,1980,Females,29,9280,Count
N92000002,1980,Females,30,9455,Count
N92000002,1980,Females,31,9556,Count
N92000002,1980,Females,32,9723,Count
N92000002,1980,Females,33,9850,Count
N92000002,1980,Females,34,9286,Count
N92000002,1980,Females,35,9276,Count
N92000002,1980,Females,36,9378,Count
N92000002,1980,Females,37,9399,Count
N92000002,1980,Females,38,8478,Count
N92000002,1980,Females,39,8077,Count
N92000002,1980,Females,40,8154,Count
N92000002,1980,Females,41,8246,Count
N92000002,1980,Females,42,7955,Count
N92000002,1980,Females,43,8095,Count
N92000002,1980,Females,44,8119,Count
N92000002,1980,Females,45,7812,Count
N92000002,1980,Females,46,7692,Count
N92000002,1980,Females,47,7892,Count
N92000002,1980,Females,48,7779,Count
N92000002,1980,Females,49,7965,Count
N92000002,1980,Females,50,7937,Count
N92000002,1980,Females,51,7778,Count
N92000002,1980,Females,52,7707,Count
N92000002,1980,Females,53,7885,Count
N92000002,1980,Females,54,7868,Count
N92000002,1980,Females,55,7664,Count
N92000002,1980,Females,56,7826,Count
N92000002,1980,Females,57,7790,Count
N92000002,1980,Females,58,7983,Count
N92000002,1980,Females,59,8137,Count
N92000002,1980,Females,60,7983,Count
N92000002,1980,Females,61,7264,Count
N92000002,1980,Females,62,6609,Count
N92000002,1980,Females,63,6629,Count
N92000002,1980,Females,64,6862,Count
N92000002,1980,Females,65,7298,Count
N92000002,1980,Females,66,7140,Count
N92000002,1980,Females,67,7164,Count
N92000002,1980,Females,68,6905,Count
N92000002,1980,Females,69,7014,Count
N92000002,1980,Females,70,6614,Count
N92000002,1980,Females,71,6291,Count
N92000002,1980,Females,72,5946,Count
N92000002,1980,Females,73,5778,Count
N92000002,1980,Females,74,5498,Count
N92000002,1980,Females,75,5118,Count
N92000002,1980,Females,76,4709,Count
N92000002,1980,Females,77,4298,Count
